RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
1100,20171018,CHS,Jennifer,If you live near any bodies of water?,1,0,0,0
1101,20171018,SAG,Denis,Any bodies of water?,0,0,0,0
1102,20171018,SAG,Denis,May I pardon your question I don't get it clearly? Whether I live near any body of water?,1,0,0,0
1103,20171018,CHS,Jennifer,Yes near oceans  lakes,0,0,0,0
1104,20171018,SAG,Denis,I do live near mountains and islands. But it depends. There's sometimes upcountry we live near a lake. Lake Victoria. Please try to do a research about Lake Victoria there's something so unique about it. So that's where we live. Lake Victoria is actually the second biggest lake in the world after Lake Superior in Northern America there's a lake called Lake Superior. Lake is actually the largest. It's a very big one. So in my country I live near Lake Victoria but when I come to the capital city in Nairobi. More forest and it's away from the lake. So why have you asked that question? Is there anything so unique about living near a lake body?,1,0,0,0
1105,20171018,CHS,Jennifer,We can compare how different it is if you live near a body of water and you don't,1,0,0,0
1106,20171018,SAG,Denis,I do. I do. I told you that I do and I told you that I do live both in highlands and near lakes especially when I'm living in upcountry I'm living near a lake. so is there any comparison you like?,1,0,0,0
1107,20171018,CHS,Jennifer,We can compare the different animals that live there,1,0,0,0
1108,20171018,SAG,Denis,Yeah we can cause  can you take for me some of the animals that live near maybe the ocean where you are? Cause maybe to the lake Victoria ,1,0,0,0
1109,20171018,CHS,Jennifer,We live near and at Catalina we saw sea hairs and planktons.,1,0,0,0
1110,20171018,SAG,Denis,Yes Jennifer please continue.,0,0,0,0
1111,20171018,CHS,Jennifer,Well there's some that  well when we were learning at Catalina they said some animals migrated there and they began to adapt there as a result.,1,0,0,0
1112,20171018,SAG,Denis,I went to last year to lake do you know lake? Have you heard of lake? It actually known for producing the hot water. Was really swimming and I thought fish swimming in a bowl of water. I know was wondering how do the fish survive? That's possible.,1,0,0,0
1113,20171018,CHS,Jennifer,In hot water?,1,0,0,0
1114,20171018,SAG,Denis,Yeah cause I don't know hot water like warm water yeah,1,0,0,0
1115,20171018,CHS,Jennifer,They can mate with other fishes and create a new fish but with yeah inheriting genetics from the person or the fish,1,0,0,0
1116,20171018,SAG,Denis,AJ?,0,0,1,0
1117,20171018,CHS,AJ,We saw fishes have like genes that can resist hot water and like Jennifer said they could mate with another to make more of those and be able to live in water.,1,0,0,0
1118,20171018,SAG,Denis,Sure. Okay. Alexander do you think that's possible? Are fish living in hot water?,1,0,1,0
1119,20171018,CHS,Alex,Maybe it is possible that they can adapt to their surroundings. But if it's like in boiling hot water I don't think there can be any life forms,1,0,0,0
1120,20171018,SAG,Denis,Yeah it is not really boiling but just warm water. So when I look at warm water maybe warm water and oxygen do not have sufficient oxygen fish really living near and it is warm. To be there's no oxygen inside there.,1,0,0,0
1121,20171018,SAG,Denis,I'm asking  do you know the relationship between warm water  cold water and oxygen? You know that cold water contain more oxygen than warm water. Yeah. Adequate oxygen. So I'm wondering how's this kind of fish able to live here and the water is warm. To me there's not enough oxygen.,1,0,0,0
1122,20171018,CHS,Jennifer,There could be any plants under water that produces oxygen. yeah.,1,0,0,0
1123,20171018,SAG,Denis,Anything you'd like to share?,0,0,1,0
1124,20171018,CHS,AJ,We would like to know what Kenya has or what Kenya what buildings in Kenya still exist today?,1,0,0,0
1125,20171018,SAG,Denis,That's a really nice question AJ. The kind of building that exist in Kenya. So in Kenya we have the traditional buildings and the modern buildings. You know traditional buildings  the grass houses in the village. Grass houses. Can I demonstrate? So let me do a small demonstration. Let me do just a small demonstration. So in Kenya when I talk about the how they look like. So in the village you'll find some houses like this. and here's the window. So such houses they are found in the village. So in the this is where the grass is. made of mud and traditionally satisfied? AJ?,1,0,1,1
1126,20171018,SAG,Denis,AJ please?,0,0,1,0
1127,20171018,CHS,AJ,I wanted to ask another question. What do you think is the reason why some old buildings still exist today?,1,0,0,0
1128,20171018,SAG,Denis,Old building exist? that's really nice what is it?,1,0,0,1
1129,20171018,CHS,Alex,I searched and it's supposed to be African architecture. Because we were wondering about old architecture and why it still stands today.,1,0,0,0
1130,20171018,SAG,Denis,Can you show me one more time?,0,0,0,0
1131,20171018,SAG,Denis,Wow. Thank you a lot. It's really great. To share the link chat window. No don't worry about it. Don't AJ can you remind me what you ask? What was it?,0,0,0,0
1132,20171018,CHS,AJ,Oh what geometric shapes or what shapes does the architecture consist for it to stand still until today?,1,0,0,0
1133,20171018,SAG,Denis,So some of the shape that architecture  oh before you ask of that I can remember you ask of why some old building still exist. So one of the reason why they still exist  they have been preserved for then another one  because of maybe many for example recently a few months ago Pope Francis came in Kenya and he visit some of the areas. So you find that some of the areas he visited can be preserved so more people can always come and see where the pope went. Again the years present Barack Obama also came in Kenya in July I guess was it  March? Yeah. And visit some of the places and maybe slept in a tent so these places they have been preserved so people can come and see where US president slept it. For attraction. Another is for the beauty. Some of them look so good. I got example in Egypt. In Egypt you have the pyramids. They were there earlier  people built them and because of the beauty okay? They're so beautiful and people looking at them. Again it's about their history. That make the whole building to be there up till now. Then again I think it's more of this way. It's more like a triangle so there's always reason why it's triangular. For architecture they have their own reason why they draw the image of their building  there's some reasons. More question? If there's no more question  I would like to thank you a lot for participating in this meetup. And I really enjoyed your participation especially like Alexander  Jennifer  and AJ it's really nice to meet you people. And I'm really afraid that I might not see again  why is it possible to meet in maybe another meetup maybe on Saturday with our students?,1,0,0,1
1134,20171018,CHS,Jennifer,I think so.,0,0,0,0
1135,20171018,SAG,Denis,Alexander is it possible?,0,0,0,0
1136,20171018,CHS,Alex,Yes it is.,0,0,0,0
1137,20171018,SAG,Denis,Please let's make it and see what other students are doing okay? Cause St. Aloysius students have really prepared some of the great project that they would like to share with you. In case you go to the website you'll find some of the project they like to share. So in case you avail yourself at that time  it will be really great to share this wonderful idea with them and you also gain a lot from them  okay? So  any comment? Anything? So at the end  do you see the reflection form? Alexander do you see it? Just turn your microphone on everyone. Jennifer turn it on. Go thank you. (laughing) someone is smiling. Do you see the reflection form Alexander?,1,0,0,0
